Date,Close,action
2019-03-25,48.84598923,0.1276755369134871
2019-03-26,47.90541077,0.11267136656219937
2019-03-27,50.25688171,0.0693554602431035
2019-03-28,49.92982101,0.1277097629972269
2019-03-29,50.55050659,0.2018879042231528
2019-03-30,49.76987457,0.1652860318483969
2019-03-31,48.42821884,0.08016059454140881
2019-04-01,48.43777084,-0.021385682926813827
2019-04-02,47.91734695,-0.13516290029173134
2019-04-03,47.25352097,-0.31965742631406563
2019-04-04,44.50717163,-0.43920756936441324
2019-04-05,45.21173096,-0.30123991793557775
2019-04-06,45.75334167,-0.13111908895107086
2019-04-07,45.55203247,0.036811414798522055
2019-04-08,45.29321671,0.07292709936091943
2019-04-09,43.87689972,0.20172655885658583
2019-04-10,44.71806717,0.10725083588678445
2019-04-11,43.80260849,0.08697304604422922
2019-04-12,43.05491257,0.09538805295843342
2019-04-13,42.8895607,0.2710857048111417
2019-04-14,42.71221542,0.24734414284306444
2019-04-15,42.5085144,0.13409858761556454
2019-04-16,42.72899246,0.00558182815440747
2019-04-17,41.9549408,-0.14426356609460878
2019-04-18,41.53076172,-0.30276946790747966
2019-04-19,43.05012894,-0.23510358390875763
2019-04-20,43.74508286,-0.2002019271267797
2019-04-21,44.38734436,-0.07819407806694897
2019-04-22,45.56880951,0.11121120424494975
2019-04-23,46.15114594,0.011545422970816599
2019-04-24,46.68555832,0.1333888232217128
2019-04-25,46.5369873,0.30271868308784333
2019-04-26,46.52739334,0.13918322205884098
2019-04-27,46.18948364,0.026864712551967262
2019-04-28,46.46508789,0.20143905325335182
2019-04-29,47.55786896,0.10074649477569406
2019-04-30,47.41887665,0.02546235887786632
2019-05-01,47.79991913,0.06167621720216926
2019-05-02,47.63695526,-0.026098955249312005
2019-05-03,47.58902359,-0.08713864595527054
2019-05-04,46.86769104,-0.09525666142279099
2019-05-05,47.88139725,-0.15215621315197098
2019-05-06,47.86702347,-0.09597290133858088
2019-05-07,47.43085861,-0.026624281674584294
2019-05-08,48.30078888,0.05052334029903706
2019-05-09,48.58355713,-0.04841600012930047
2019-05-10,48.98617554,-0.07431437974563247
2019-05-11,48.94303131,-0.03290596533913525
2019-05-12,47.93411636,-0.020411963763717702
2019-05-13,48.22649002,-0.05318016037056124
2019-05-14,48.7033844,0.021868310773822633
2019-05-15,48.34870148,0.09309369030208108
2019-05-16,48.72017288,0.05797830418782768
2019-05-17,49.17789078,0.08759792896640252
2019-05-18,49.00774384,0.12279308346797273
2019-05-19,48.73215103,0.11904253644762768
2019-05-20,49.28573227,0.13144501314591178
2019-05-21,48.5500145,0.11536215995392347
2019-05-22,49.65956879,0.08412792963477249
2019-05-23,50.04780579,0.010190189023142376
2019-05-24,50.00706863,0.06017043722748524
2019-05-25,49.61164093,0.035093229063690126
2019-05-26,49.78419876,-0.00769866569914836
2019-05-27,50.24910736,-0.003593187343732121
2019-05-28,50.03342438,0.038800368565838454
2019-05-29,51.05432129,-0.05364359765642435
2019-05-30,49.94953918,-0.05324892004770813
2019-05-31,48.89271164,-0.03891083340343545
2019-06-01,46.33327484,-0.19300222774492506
2019-06-02,47.21038055,-0.29579900138058834
2019-06-03,47.69926834,-0.36980977012557575
2019-06-04,48.75130463,-0.33633229640940404
2019-06-05,48.34958267,-0.3230224335345508
2019-06-06,48.22690582,-0.1150900282668593
2019-06-07,50.26922226,0.10118527254031591
2019-06-08,48.77295685,0.17220463820215237
2019-06-09,48.53000259,0.1160538715740305
2019-06-10,49.67505264,0.1916752440797605
2019-06-11,50.6012001,0.20541269859342437
2019-06-12,50.60359955,0.0780755921903703
2019-06-13,51.15207291,0.2128422049315884
2019-06-14,51.10876846,0.12462841004189354
2019-06-15,48.74650574,0.1080886962350646
2019-06-16,49.67264175,-0.019416610300565573
2019-06-17,49.11215591,0.0511638936746109
2019-06-18,49.44171143,-0.10381690621819546
2019-06-19,50.27885437,0.025663394792974414
2019-06-20,50.21390533,-0.06974239302695595
2019-06-21,49.48260498,-0.041095672930907955
2019-06-22,50.32214355,-0.05009118630901928
2019-06-23,51.30603027,-0.057635921214497475
2019-06-24,51.30122375,-0.04971325992648944
2019-06-25,51.52012634,0.05962077968904411
2019-06-26,52.12873077,0.16507068026470734
2019-06-27,53.78617096,-0.0026172558070262308
2019-06-28,53.665905,-0.016594901265299455
2019-06-29,52.62187958,-0.006333145149686681
2019-06-30,52.89851379,-0.004949304144529732
2019-07-01,53.09096146,-0.0662475422936912
2019-07-02,53.58892059,0.06047060354580689
2019-07-03,53.15351486,0.12744326541291823
2019-07-04,52.37651062,0.08638391229953803
2019-07-05,52.61466217,0.023394754413621006
2019-07-06,52.36446762,0.014089267809066674
2019-07-07,53.17034531,-0.008832076616880267
2019-07-08,52.89611053,0.0005279115268795001
2019-07-09,52.6387291,0.001213395658907057
2019-07-10,53.87758636,-0.035170297163027164
2019-07-11,54.0267334,-0.12380698284628604
2019-07-12,52.6723938,-0.12689281884034795
2019-07-13,53.11983871,-0.12566917911869277
2019-07-14,54.60887527,-0.20721905304804947
2019-07-15,54.62090683,-0.13269452585656336
2019-07-16,53.9810257,-0.0729481797856983
2019-07-17,54.61369705,0.01627429365656833
2019-07-18,55.34980011,0.10408049401487016
2019-07-19,56.82200623,0.09873616377331029
2019-07-20,56.74021912,-0.00261064764250869
2019-07-21,56.60791397,-0.09122645468098421
2019-07-22,56.3793869,-0.09927456628357267
2019-07-23,56.59828186,-0.1342640561032035
2019-07-24,56.870121,-0.05906780769413
2019-07-25,57.85640717,-0.02398421317928659
2019-07-26,57.72410583,0.027390959777902613
2019-07-27,58.49869156,-0.10693596989104315
2019-07-28,58.59492493,-0.21906532983781438
2019-07-29,59.31658173,-0.13627685661066793
2019-07-30,59.9107666,-0.029258405151847543
2019-07-31,58.52515411,-0.017903348269745246
2019-08-01,58.51793289,0.05326723792535153
2019-08-02,59.84099579,0.16293594358783248
2019-08-03,61.53933334,0.1534648172055438
2019-08-04,61.94347763,0.019921754585027762
2019-08-05,61.8544693,0.1504049830387704
2019-08-06,61.88092422,0.2548224855079019
2019-08-07,62.59510803,0.2989762368855209
2019-08-08,62.76642609,0.18799269887338524
2019-08-09,63.26345444,0.21137617045841006
2019-08-10,63.20553207,0.15147399750135165
2019-08-11,63.81116104,-0.01272360746682919
2019-08-12,63.36962891,-0.07415781810664183
2019-08-13,64.12240601,0.007749166546512776
2019-08-14,64.44573212,0.012787133679292084
2019-08-15,64.25028229,-0.06297734214229846
2019-08-16,63.50232697,0.007132670712560424
2019-08-17,63.21762466,-0.012692347669585723
2019-08-18,63.16210556,-0.02550948608374452
2019-08-19,64.26959991,0.0059730098647367115
2019-08-20,63.76772308,0.023740955779920435
2019-08-21,64.62427521,0.04904140197676575
2019-08-22,64.48189545,0.0837175168851922
2019-08-23,63.73635864,0.03585381489458438
2019-08-24,62.59994888,-0.009501043990524172
2019-08-25,63.15246964,0.024729055414313483
2019-08-26,64.07897949,0.00659247562661563
2019-08-27,65.31673431,-0.05863013393244989
2019-08-28,64.40229797,-0.019675626747550332
2019-08-29,64.77870178,-0.03578398859538012
2019-08-30,65.33119965,0.011364883222902888
2019-08-31,65.49768829,0.038099352650264526
2019-09-01,66.38803101,0.031337267267014204
2019-09-02,67.52445984,0.10053067341810515
2019-09-03,67.65715027,0.25090750191327577
2019-09-04,67.49550629,0.12058709026376732
2019-09-05,67.56306458,0.13807336319810035
2019-09-06,67.42311096,0.13965299175554663
2019-09-07,68.52335358,0.020266423565643954
2019-09-08,68.58848572,-0.09054092338525441
2019-09-09,69.94927979,0.043060327143923424
2019-09-10,69.92277527,0.04914754712788627
2019-09-11,70.3377533,-0.0013668445197645095
2019-09-12,70.8516922,0.09346289552681333
2019-09-13,72.46824646,0.018388704072158868
2019-09-14,71.76372528,-0.10202386533906367
2019-09-15,72.33557129,-0.2355662539504289
2019-09-16,71.9953537,-0.1078403591934228
2019-09-17,73.15351105,-0.11051563918666871
2019-09-18,74.70734406,-0.06798412221617695
2019-09-19,74.8762207,0.06444583383655603
2019-09-20,76.47590637,0.2342651531866889
2019-09-21,75.44324493,0.2770593328837654
2019-09-22,75.11991119,0.1617746245155431
2019-09-23,76.06093597,0.1858299525927378
2019-09-24,76.90297699,0.051294146883027116
2019-09-25,76.38179016,-0.05458789282987849
2019-09-26,76.65446472,-0.17549745631589772
2019-09-27,77.02362061,-0.1726216982623443
2019-09-28,76.801651,-0.11736036442588735
2019-09-29,74.5432663,-0.12402109296830459
2019-09-30,76.65203094,-0.12863298901619316
2019-10-01,78.25656891,-0.1379990957859949
2019-10-02,78.14316559,-0.1172395858540094
2019-10-03,74.67835999,-0.08272923036815989
2019-10-04,74.47330475,-0.025093858691764493
2019-10-05,76.93193817,-0.01072067974772986
2019-10-06,77.5592804,0.048255356918992943
2019-10-07,78.46647644,0.06885240921006545
2019-10-08,77.39989471,-0.05489625012879049
2019-10-09,77.76750946,-0.13613461569220026
2019-10-10,77.29830933,-0.1339173339748126
2019-10-11,79.13397217,-0.11163364940762141
2019-10-12,78.57045746,-0.10601370882016617
2019-10-13,78.58979797,-0.066697888249031
2019-10-14,77.15077972,0.032245186095117485
2019-10-15,78.26815796,-0.002234976750481274
2019-10-16,77.46517944,-0.0007301183943361267
2019-10-17,75.7117691,-0.06779789847868294
2019-10-18,72.11542511,-0.17271953132334925
2019-10-19,69.67272949,-0.3382245322465036
2019-10-20,70.77799225,-0.16467569500400442
2019-10-21,66.15135956,-0.3857878859855631
2019-10-22,66.11264801,-0.4867127369477663
2019-10-23,72.26779175,-0.34705916300836914
2019-10-24,69.97263336,-0.18877823546627434
2019-10-25,73.21826172,-0.40371152903102264
2019-10-26,70.84328461,-0.10211752709042496
2019-10-27,69.90248108,0.17207204836173073
2019-10-28,64.37374878,0.32739259472176024
2019-10-29,69.01004791,0.2914480318716168
2019-10-30,66.61328888,0.21433213728052936
2019-10-31,60.03492355,-0.08964798300611594
2019-11-01,67.22761536,-0.12019225479380591
2019-11-02,58.57897949,-0.4230145000001335
2019-11-03,61.15470123,-0.23290603970515375
2019-11-04,59.65764236,-0.2453497917447312
2019-11-05,59.20053482,-0.09103275952738121
2019-11-06,55.44215775,-0.35237999723536584
2019-11-07,54.264328,-0.33451489472406415
2019-11-08,59.7084198,-0.4508458256815417
2019-11-09,59.37951279,-0.28562147946697675
2019-11-10,62.50423431,-0.35930848676056293
2019-11-11,59.91641235,-0.03737590170913039
2019-11-12,61.62630844,0.2631602597123239
2019-11-13,61.50054169,0.15843450665662728
2019-11-14,58.26456451,0.11199896199865789
2019-11-15,59.23680496,0.11734069982451638
2019-11-16,58.38549423,-0.06626517592187887
2019-11-17,63.47887039,-0.18301519487793644
2019-11-18,62.7436676,-0.16461080500859582
2019-11-19,64.34955597,-0.283414479574556
2019-11-20,64.81391144,-0.334631572663219
2019-11-21,66.08607483,-0.11131051435891441
2019-11-22,69.42360687,-0.022963924993536233
2019-11-23,68.7899704,0.1661010923749966
2019-11-24,69.33654785,0.45198659236218786
2019-11-25,68.39574432,0.6996663760073895
2019-11-26,66.97607422,0.4995904591180317
2019-11-27,64.90582275,0.4673050801130735
2019-11-28,66.77535248,0.261170904844655
2019-11-29,66.51656342,0.20834225038520157
2019-11-30,68.43686676,0.10664152988610978
2019-12-01,68.48524475,0.17773283793360045
2019-12-02,67.37511444,-0.009321216416754919
2019-12-03,69.58807373,0.1272245120202064
2019-12-04,71.05612183,0.16871405666037942
2019-12-05,69.91216278,0.2123749396225318
2019-12-06,70.90132904,0.10028718602738862
2019-12-07,71.96548462,0.291380253294059
2019-12-08,72.70798492,0.29589515486063556
2019-12-09,73.46013641,0.2424669950791746
2019-12-10,75.20860291,0.3279390301277319
2019-12-11,76.39204407,0.2658103322817566
2019-12-12,75.51902771,0.0558925861394833
2019-12-13,74.60719299,0.022871351972836775
2019-12-14,75.06552887,0.0006999754993585905
2019-12-15,74.62174225,-0.14280508493140315
2019-12-16,76.37991333,-0.01322464394950541
2019-12-17,75.93856049,0.089317564321192
2019-12-18,77.41540527,0.11014744688060334
2019-12-19,76.83824921,0.11349477596341048
2019-12-20,77.33296967,0.05944072945388309
2019-12-21,76.80914307,0.04853080188200785
2019-12-22,77.1437912,0.06890996190440142
2019-12-23,77.17776489,-0.009142808830200782
2019-12-24,77.10256958,-0.062392416241379686
2019-12-25,78.05078888,0.025747487574716954
2019-12-26,78.41210175,-0.004168163308079897
2019-12-27,78.84375,-0.07901924030881353
2019-12-28,78.16475677,-0.04744323623569545
2019-12-29,80.39096832,0.03991183862000266
2019-12-30,80.86630249,-0.04777049867075257
2019-12-31,83.41989136,0.10616861443703018
2020-01-01,85.56606293,0.011054978180305541
2020-01-02,81.45800781,-0.09399226364401306
2020-01-03,82.16127014,-0.21781406774179493
2020-01-04,83.17736053,-0.09299236249582843
2020-01-05,85.38174438,-0.2519755269108618
2020-01-06,85.26292419,-0.1205717361007584
2020-01-07,85.29688263,0.04688197145911217
2020-01-08,84.80944061,0.027906404852161115
2020-01-09,87.02836609,0.05875894357469944
2020-01-10,88.8859787,0.02718038118079641
2020-01-11,87.31697083,-0.013007613781975236
2020-01-12,88.47614288,-0.02957740801311526
2020-01-13,85.75766754,0.05501073079774207
2020-01-14,87.73406219,-0.015310260600167911
2020-01-15,88.46643829,0.05302255867175405
2020-01-16,88.29909515,0.1226943033766675
2020-01-17,88.29909515,0.055420679922596715
2020-01-18,90.66113281,0.13648533316991268
2020-01-19,90.37981415,0.1788519974831216
2020-01-20,92.48478699,0.10321214479391175
2020-01-21,92.88249207,0.17620828165273106
2020-01-22,93.04495239,0.0739917788800625
2020-01-23,92.61572266,0.013121207240462823
2020-01-24,94.14839172,0.03344752987521999
2020-01-25,94.79586792,0.06955773058410286
2020-01-26,93.62940216,-0.041887955423001416
2020-01-27,93.44023895,0.0478353526824695
2020-01-28,95.40942383,-0.053190711458735884
2020-01-29,94.09259033,-0.13088047928596447
2020-01-30,94.35693359,-0.0911718720375774
2020-01-31,90.06215668,-0.14783802064022197
2020-02-01,89.83900452,-0.06586799791801548
2020-02-02,91.96823883,0.06185713996627813
2020-02-03,90.45742035,0.13431184205028715
2020-02-04,92.19136047,0.09845344301399392
2020-02-05,93.30686951,0.2402591361347743
2020-02-06,103.0750504,-0.013260610665342542
2020-02-07,105.6722946,0.09824569725394912
2020-02-08,106.3779907,-0.16389514384467815
2020-02-09,106.7635727,-0.3025233530654915
2020-02-10,110.4884796,-0.1814285307712858
2020-02-11,107.9764557,-0.089916644179735
2020-02-12,109.545845,-0.3407810151198505
2020-02-13,106.2879791,-0.15397251158071806
2020-02-14,109.8203583,-0.02597954905886035
2020-02-15,111.7639313,-0.19318009330848168
2020-02-16,111.6643372,-0.17042188030647423
2020-02-17,111.3727798,-0.06717673821205444
2020-02-18,112.3008499,-0.16792556817772336
2020-02-19,112.4417343,-0.06532503821807673
2020-02-20,114.9367828,-0.033010472327927906
2020-02-21,120.8597641,-0.10263207474663678
2020-02-22,122.3052597,0.015071582787823256
2020-02-23,121.3018951,0.25048888579933315
2020-02-24,122.9514923,0.05708188334914364
2020-02-25,121.4816895,-0.10120707354283968
2020-02-26,121.2849121,0.027153231589179677
2020-02-27,125.3979492,-0.17312155050087527
2020-02-28,130.392868,-0.17913360004778525
2020-02-29,127.6913376,0.04091631525299152
2020-03-01,117.4682541,0.08013390744103523
2020-03-02,117.5459824,0.14694008443091106
2020-03-03,109.6357422,0.36650792761929374
2020-03-04,114.008728,0.4095641990312514
2020-03-05,110.2868195,0.5114865024919923
2020-03-06,108.8388901,0.4500819888419083
2020-03-07,112.1040421,0.3038091454599363
2020-03-08,112.2789841,0.1810691425323869
2020-03-09,108.9652252,-0.07207412839037017
2020-03-10,107.2257233,-0.3016208646330505
2020-03-11,103.8245163,-0.09031164981643042
2020-03-12,106.9730835,-0.08945341701108109
2020-03-13,108.6542587,-0.19917209042748052
2020-03-14,104.0966339,-0.19990264700598975
2020-03-15,105.1655655,-0.10781340287490448
2020-03-16,109.1109924,-0.2878071004208279
2020-03-17,111.7153473,-0.11888868823766614
2020-03-18,110.8699036,-0.016248246792848718
2020-03-19,112.5413589,-0.0664494951535294
2020-03-20,113.4937057,0.02748756222115285
2020-03-21,109.8300705,0.10818623862368434
2020-03-22,113.2118835,-0.0017240801128724503
2020-03-23,109.9661484,-0.05821840871901118
2020-03-24,111.8319626,0.06324604474027692
2020-03-25,111.7250595,-0.03773418423626766
2020-03-26,113.668602,0.042613371322381924
2020-03-27,120.8889236,0.1873044038087687
2020-03-28,117.6820374,0.08248724903985367
2020-03-29,117.7694931,-0.00214139291726112
2020-03-30,117.3030624,-0.1253660657282206
2020-03-31,115.660759,-0.22724948575170387
2020-04-01,112.7065506,-0.463201301916029
2020-04-02,114.1933746,-0.39972895056652746
2020-04-03,113.5714493,-0.23409121681532033
2020-04-04,112.4830475,-0.21963175425651432
2020-04-05,111.7930756,-0.24942783805193178
2020-04-06,111.8027954,-0.1155311912098824
2020-04-07,113.3090515,-0.07337669731163095
2020-04-08,108.0614319,-0.23186870391209508
2020-04-09,112.0651779,-0.16144741781941013
2020-04-10,105.7874908,-0.19512778146218987
2020-04-11,105.7000427,-0.31061145558471115
2020-04-12,107.3229065,-0.39197065632055933
2020-04-13,111.7056198,-0.2368965805086459
2020-04-14,115.6704712,-0.2916812594660408
2020-04-15,115.5390549,-0.33885754459194023
2020-04-16,113.2319717,-0.36183479936579016
2020-04-17,112.8912506,-0.36037919740413854
2020-04-18,116.3178253,-0.3471955349908055
2020-04-19,116.0452347,-0.27850677862370266
2020-04-20,116.0939255,-0.1427540827004417
2020-04-21,117.1063232,0.04558479374275577
2020-04-22,116.2204742,0.08361698583859048
2020-04-23,114.8965683,-0.0188842352325413
2020-04-24,115.4903793,-0.015806353499807035
2020-04-25,114.2248993,-0.03813202183138577
2020-04-26,110.8275375,-0.005997683590018943
2020-04-27,112.1124878,-0.016557965843010426
2020-04-28,112.9496689,0.0413275461345791
2020-04-29,113.4948044,-0.0024463289389108356
2020-04-30,115.8895035,0.05841835552800725
2020-05-01,119.4620667,-0.17003446658487698
2020-05-02,119.8125,0.017040425146146565
2020-05-03,119.6762238,-0.1233015419522546
2020-05-04,119.0045242,-0.17920427815552992
2020-05-05,120.4647217,-0.13304906943554368
2020-05-06,121.0779953,-0.0295011791581404
2020-05-07,118.5470047,-0.12764071322315876
2020-05-08,119.9682846,-0.02574755638025365
2020-05-09,119.1603088,0.06699157164387516
2020-05-10,118.5470047,-0.03967752029575884
2020-05-11,124.4850769,-0.06762715508033945
2020-05-12,124.416954,-0.18033366990938315
2020-05-13,125.2833099,-0.09222224875728433
2020-05-14,123.2974777,-0.1616170847592018
2020-05-15,124.8257828,-0.03302281885298787
2020-05-16,128.3789368,0.08241238894462323
2020-05-17,127.4833069,0.22238972937292342
2020-05-18,128.4664917,0.18890795563501336
2020-05-19,133.0611877,0.12378999655584062
2020-05-20,131.2894897,0.12197099781881285
2020-05-21,130.1700287,0.03365147994041289
2020-05-22,129.1673737,-0.04093330844949562
2020-05-23,125.974472,-0.052366069266800076
2020-05-24,127.5319672,0.0008955016588820142
2020-05-25,123.2390594,-0.20357994463783013
2020-05-26,127.4444046,-0.13457996279809817
2020-05-27,128.5443726,-0.09867344513570454
2020-05-28,125.5558701,-0.14363382737082017
2020-05-29,125.380661,-0.03157946707197031
2020-05-30,127.4151611,0.012400916396590855
2020-05-31,125.4877472,0.0015915399606491465
2020-06-01,123.7647324,0.06307052620973205
2020-06-02,124.4364014,0.08749899874201547
2020-06-03,128.5248718,0.10320694956770513
2020-06-04,133.2363892,0.08299303796707684
2020-06-05,135.3780518,-0.07894584385260717
2020-06-06,139.1257935,0.019092886029360878
2020-06-07,139.3594208,0.16799285066221764
2020-06-08,138.2886353,0.2470413433866246
2020-06-09,133.450531,0.329333254159082
2020-06-10,128.4567566,0.5549898659149349
2020-06-11,130.5789032,0.2763998719752427
2020-06-12,131.4063263,0.21288789106854766
2020-06-13,130.3842163,-0.018594649244836337
2020-06-14,133.7425995,-0.019756943116909127
2020-06-15,133.3282623,-0.1863499762096607
2020-06-16,133.474472,-0.12055345042709545
2020-06-17,132.5970917,-0.20565256413540706
2020-06-18,131.9926605,-0.07779960588416676
2020-06-19,131.7391663,-0.10316056436629228
2020-06-20,131.9731293,-0.051010363494055445
2020-06-21,129.8478546,0.04566925757032894
2020-06-22,127.5568161,0.1001575602285383
2020-06-23,126.4551926,0.15491620701852007
2020-06-24,126.6111755,0.2587969155617046
2020-06-25,122.8382721,0.15917941590499488
2020-06-26,122.7017746,0.20629198528367992
2020-06-27,122.2045746,0.21304783457361917
2020-06-28,117.9539871,0.2510354547430699
2020-06-29,118.2172241,0.060824770020660376
2020-06-30,124.5833435,0.20892322309620526
2020-07-01,121.9803619,0.09702257429589389
2020-07-02,118.997139,0.06902428871905837
2020-07-03,117.1155777,-0.03407797576668164
2020-07-04,118.3731995,0.08462808021468443
2020-07-05,113.4401627,0.19912073919003828
2020-07-06,118.0514832,0.2731453000736085
2020-07-07,116.9693222,0.18806980800827544
2020-07-08,118.8996506,0.2041112027069254
2020-07-09,117.9929962,0.20789416169080174
2020-07-10,120.8787155,0.1802808572287758
2020-07-11,122.4190521,0.047208200538844634
2020-07-12,121.6293869,0.15667978262785878
2020-07-13,117.5055389,0.14978975648988593
2020-07-14,116.9790955,0.12622455387521264
2020-07-15,120.2937622,0.020793106714384325
2020-07-16,119.4650955,0.13893089254360733
2020-07-17,117.0765686,-0.008337761101072793
2020-07-18,117.5640259,-0.030685641002080828
2020-07-19,118.1684723,0.006723040090184535
2020-07-20,118.3439484,0.029188831407463933
2020-07-21,116.8913345,0.024278002777181524
2020-07-22,119.0848923,0.061855463392746016
2020-07-23,119.913559,0.10030648933438875
2020-07-24,122.7407761,0.1537836930419357
2020-07-25,123.0429916,0.19713435040680022
2020-07-26,124.6906052,0.2713309342470643
2020-07-27,127.0888748,0.18803113026614524
2020-07-28,129.6626434,0.2828340396158537
2020-07-29,127.9467773,0.2891752533412695
2020-07-30,131.0567322,0.09917964847990812
2020-07-31,128.7169342,0.04497582683981892
2020-08-01,131.1249847,0.2237146277879028
2020-08-02,130.7935333,0.07206574778742772
2020-08-03,131.4564667,0.045508126738853794
2020-08-04,129.7698517,0.17959213124135312
2020-08-05,130.1500854,0.09498907863049906
2020-08-06,128.6292419,0.07113886540709852
2020-08-07,130.9495239,0.0909235240680254
2020-08-08,131.3394623,0.03917772709996015
2020-08-09,131.0177612,0.038775667045357946
2020-08-10,130.2280579,0.06215054318015313
2020-08-11,130.1305695,0.047775089877342615
2020-08-12,128.1612854,0.08734274682250207
2020-08-13,129.2141724,0.05347890526702774
2020-08-14,124.641861,-0.056004431669745405
2020-08-15,124.885582,0.020532678261279535
2020-08-16,126.4844589,-0.05732131259843755
2020-08-17,127.1582718,-0.11489463825276718
2020-08-18,123.8769989,-0.1610225047946038
2020-08-19,122.9590454,-0.0975522921411284
2020-08-20,119.8926239,-0.25124359148189346
2020-08-21,122.0410461,-0.2641334429897649
2020-08-22,124.462944,-0.20674338103621964
2020-08-23,123.3105927,-0.13767003737137556
2020-08-24,121.9238739,-0.12762850008121251
2020-08-25,121.7676315,-0.08269807440081181
2020-08-26,124.3262329,0.02182555977970419
2020-08-27,122.4902954,0.011491770809215091
2020-08-28,124.1211548,0.03375783025326328
2020-08-29,123.925827,0.08310324513344144
2020-08-30,123.8769989,0.14843216817545116
2020-08-31,122.3438034,0.0797911075556006
2020-09-01,121.6895142,0.03529890179168202
2020-09-02,121.3672256,-0.021489620024139306
2020-09-03,122.1289444,-0.08283483026212575
2020-09-04,120.6445694,-0.16817282082107546
2020-09-05,122.9395142,-0.12681899337441244
2020-09-06,122.9492569,-0.09313200689259835
2020-09-07,123.769577,-0.010392167854251167
2020-09-08,124.1504364,0.05121080310456335
2020-09-09,123.1543503,0.06122924209109941
2020-09-10,124.3652878,0.07458990763765054
2020-09-11,127.4219131,-0.01574861704962912
2020-09-12,126.6016235,-0.09980862282402046
2020-09-13,127.0996323,-0.08597770969538575
2020-09-14,128.7012177,-0.12940698620336125
2020-09-15,127.4023972,-0.2003917004668087
2020-09-16,129.1992493,-0.10296639653914827
2020-09-17,130.8399048,0.006575128406612618
2020-09-18,130.5664673,-0.0933001505997436
2020-09-19,130.2832642,-0.03331637166888181
2020-09-20,129.9902954,0.05465295947548252
2020-09-21,131.6211548,0.06399357661261564
2020-09-22,133.1348114,0.03415721813012819
